split,sentence_id,aspect_id,text,term,term_normalized,polarity,char_from,char_to
train,2132,2132::term::0,"The food, drinks and service are clearly among the best in the city.",food,food,positive,4,8
train,2132,2132::term::1,"The food, drinks and service are clearly among the best in the city.",drinks,drinks,positive,10,16
train,2132,2132::term::2,"The food, drinks and service are clearly among the best in the city.",service,service,positive,21,28
train,231,231::term::0,I went there in late afternoon for some bite size food and refleshment with my date.,food,food,neutral,50,54
train,231,231::term::1,I went there in late afternoon for some bite size food and refleshment with my date.,refleshment,refleshment,neutral,59,70
train,250,250::term::0,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",ambiance,ambiance,positive,82,90
train,250,250::term::1,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",service,service,positive,108,115
train,250,250::term::2,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",foods,foods,positive,217,222
train,250,250::term::3,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",tastes,tastes,positive,228,234
train,250,250::term::4,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",sommlier,sommlier,positive,128,136
train,250,250::term::5,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",captain,captain,positive,163,170
train,250,250::term::6,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",back waiters,back waiters,positive,175,187
train,2988,2988::term::0,"Last time I went here, the waitress didn't come back after taking our order.",waitress,waitress,negative,27,35
train,3092,3092::term::0,Try the tandoori salmon!,tandoori salmon,tandoori salmon,positive,8,23
train,3686,3686::term::0,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",atmosphere,atmosphere,positive,15,25
train,1922,1922::term::0,"Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.",space,space,negative,12,17
train,1922,1922::term::1,"Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.",service,service,positive,55,62
train,2454,2454::term::0,I love the atmorphere @ peep!,atmorphere,atmorphere,positive,11,21
train,603,603::term::0,The service was attentive and her suggestions of menu items was right on the mark.,service,service,positive,4,11
train,603,603::term::1,The service was attentive and her suggestions of menu items was right on the mark.,menu items,menu items,positive,49,59
train,678,678::term::0,The other night we had the $30 three course meal and everything was delicious - if I could of licked the plate clean I would of.,three course meal,three course meal,positive,31,48
train,1830,1830::term::0,"Even after getting pushed out by the no-class Famous Ray's, Sal has risen again to carry on his father's uncle's legacies with a smile, true love for his community, and let's not forget the Outstanding Pizza!",Pizza,pizza,positive,202,207
train,2521,2521::term::0,"The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.",environment,environment,positive,4,15
train,2521,2521::term::1,"The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.",food,food,negative,37,41
train,2521,2521::term::2,"The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.",service,service,negative,59,66
train,1918,1918::term::0,"We had crawfish boiled and despite making a mess, it was a ton of fun and quite tasty as well.",crawfish boiled,crawfish boiled,positive,7,22
train,2930,2930::term::0,I had very high expectations for this place and made a reservation a couple of months in advance for a special occasion.,reservation,reservation,neutral,55,66
train,887,887::term::0,What came to our table was burned beyond recognition and stringy.,table,table,neutral,17,22
train,2448,2448::term::0,I had the Pad Thai and the noodles were sticky.,Pad Thai,pad thai,negative,10,18
train,2448,2448::term::1,I had the Pad Thai and the noodles were sticky.,noodles,noodles,negative,27,34
train,3244,3244::term::0,"So I've never actually been to M proper, but I've had it delivered a few times.",delivered,delivered,neutral,57,66
train,1478,1478::term::0,"Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money.",values for your money,values for your money,positive,80,101
train,1413,1413::term::0,"Frankly, when you compare what you can have here for lunch, versus McDs or so many other sandwich shops in the city, there is no comparison.",lunch,lunch,positive,53,58
train,3129,3129::term::0,The hostess is rude to the point of being offensive.,hostess,hostess,negative,4,11
train,2271,2271::term::0,"If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!",food,food,positive,35,39
train,2271,2271::term::1,"If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!",wait building,wait building,negative,88,101
train,1554,1554::term::0,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",corridor,corridor,negative,9,17
train,1554,1554::term::1,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",space,space,negative,34,39
train,1554,1554::term::2,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",counters,counters,negative,79,87
train,1554,1554::term::3,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",counter,counter,negative,148,155
train,1554,1554::term::4,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",entrees,entrees,neutral,170,177
train,2306,2306::term::0,The food is great.,food,food,positive,4,8
train,1975,1975::term::0,Succulent steaks cooked precisely to your desired 'doneness' accompanied by salads and sides that don't look like leafy road kill.,steaks,steaks,positive,10,16
train,1975,1975::term::1,Succulent steaks cooked precisely to your desired 'doneness' accompanied by salads and sides that don't look like leafy road kill.,salads,salads,positive,76,82
train,1975,1975::term::2,Succulent steaks cooked precisely to your desired 'doneness' accompanied by salads and sides that don't look like leafy road kill.,sides,sides,positive,87,92
train,3699,3699::term::0,"Lunch came with pickels and slaw, no extra charge.",Lunch,lunch,positive,0,5
train,3699,3699::term::1,"Lunch came with pickels and slaw, no extra charge.",pickels and slaw,pickels and slaw,neutral,16,32
train,2875,2875::term::0,Decent wine at reasonable prices.,wine,wine,positive,7,11
train,2875,2875::term::1,Decent wine at reasonable prices.,prices,prices,positive,26,32
train,2303,2303::term::0,All conveniently delivered right to the door.,delivered,delivered,positive,17,26
train,2513,2513::term::0,even the wine by the glass was good.,wine by the glass,wine by the glass,positive,9,26
train,809,809::term::0,would have rather tried terrace in the sky or water club for that price,price,price,negative,66,71
